,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label
3985,spotify:track:46SWSNRB3oAAOu21Apj22z,Nobody,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,spotify:album:0EYyOtVPGxsXIJy3lXHEr0,Nobody,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,2019-03-05,https://i.scdn.co/image/ab67616d0000b2730ceb8acce2c78b26a4c037f4,1,1,212460,https://p.scdn.co/mp3-preview/96781986022d1d227a50ba4cf9dc757d1f4ee355?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,,2019-03-10T16:39:49Z,0.877,0.178,3.0,-13.987,1.0,0.102,0.776,0.0193,0.107,0.442,74.997,4.0,True
3986,spotify:track:4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2000-11-13,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,4,145746,https://p.scdn.co/mp3-preview/d7e6b26957825e64b3546bd7365b74baa1ce3046?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,,2017-01-14T07:17:20Z,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,4.0,False
3987,spotify:track:5BAXlRDW3YaPr3rfqV51TA,Comfort Chain,spotify:artist:3ctnkEZGtVBTxS7IMin8nC,Instupendo,spotify:album:7wkMsvkTZ6pq5GgSqDu9jK,Comfort Chain,spotify:artist:3ctnkEZGtVBTxS7IMin8nC,Instupendo,2017-01-20,https://i.scdn.co/image/ab67616d0000b27332227fd005c93be06496502e,1,1,184363,https://p.scdn.co/mp3-preview/00af5f7381ded18abcbfadbf49326dd3b6a25a18?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,,2018-06-29T14:35:50Z,0.83,0.251,4.0,-19.774,1.0,0.0779,0.98,0.893,0.195,0.164,109.999,4.0,True
3988,spotify:track:0ucRBYx6GYd8QsNib8oIJw,Afterblunts,"spotify:artist:69xk8WFDPSKCUCAe7fP6mw, spotify:artist:5r2M0D6jICWMjlfAczN4FE","Shy Lennox, Captain Pizza",spotify:album:460yQzoLogA0esZzRcyxo5,Afterblunts,spotify:artist:69xk8WFDPSKCUCAe7fP6mw,Shy Lennox,2017-05-16,https://i.scdn.co/image/ab67616d0000b273cd7daf28932add7f07bba874,1,1,145354,https://p.scdn.co/mp3-preview/542752303a5d7f6d723e1ab33b9c439b53d7d534?cid=9950ac751e34487dbbe027c4fd7f8e99,True,43,,2018-03-29T05:30:07Z,0.396,0.276,4.0,-13.0,1.0,0.0444,0.754,0.0901,0.204,0.203,116.791,4.0,False
3989,spotify:track:5Jlfld6JdyQSeDvNdv0XRE,La lune rousse,"spotify:artist:4eFImh8D3F15dtZk0JQlpT, spotify:artist:2970BxpdOBQmkMit6i9kVF","Fakear, Deva Premal",spotify:album:5Ynd9HKyuBq3GtTFjBM63X,La lune rousse (feat. Deva Premal),spotify:artist:4eFImh8D3F15dtZk0JQlpT,Fakear,2014-06-06,https://i.scdn.co/image/ab67616d0000b2735403c9b122b1d5326ed1e239,1,1,225256,https://p.scdn.co/mp3-preview/2f1a474ed6e2a047126ab4a835b670edb745d545?cid=9950ac751e34487dbbe027c4fd7f8e99,False,51,,2018-03-30T03:16:05Z,0.721,0.813,9.0,-7.763,1.0,0.0321,0.0489,0.00238,0.153,0.161,113.002,4.0,False
3990,spotify:track:1iZ2gG7aeUsdhnoTpjUcbe,June,spotify:artist:7x6kSnqXut064O21qNXf1v,Grove,spotify:album:4VDzliOEN0GQVp1WABOEaV,June,spotify:artist:7x6kSnqXut064O21qNXf1v,Grove,2018-02-09,https://i.scdn.co/image/ab67616d0000b273e1db1272c10900d4a2c20913,1,1,371500,https://p.scdn.co/mp3-preview/e2d424d86279e4c8fcde60cda187629e408224c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,33,,2019-09-30T11:11:07Z,0.616,0.383,9.0,-12.563,0.0,0.0287,0.766,0.625,0.0889,0.331,90.093,4.0,True
3991,spotify:track:781V2Y5LPtcpgONEOadadE,Get Got,spotify:artist:5RADpgYLOuS2ZxDq7ggYYH,Death Grips,spotify:album:1PQDjdBpHPikAodJqjzm6a,The Money Store,spotify:artist:5RADpgYLOuS2ZxDq7ggYYH,Death Grips,2012-04-23,https://i.scdn.co/image/ab67616d0000b273b4f8459b0f719f8a97ee1c8c,1,1,171866,https://p.scdn.co/mp3-preview/2f92c872df55b8bda55839b78c3276d20a63f50c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,60,,2015-11-14T00:37:37Z,0.57,0.993,7.0,-3.757,1.0,0.337,0.00628,0.00796,0.0876,0.405,87.0,4.0,True
3992,spotify:track:27x2tIcwJswikH4dOgUg5x,You Dont Need Me,"spotify:artist:0cVRy7Br0axIrN0GgbWkkI, spotify:artist:5YrpR5RPxUnjQYdNw3WkkH","Granata, Phoniks",spotify:album:22hXN36zdHNwWmkKlv8L5e,You Dont Need Me,"spotify:artist:0cVRy7Br0axIrN0GgbWkkI, spotify:artist:5YrpR5RPxUnjQYdNw3WkkH","Granata, Phoniks",2016-05-21,https://i.scdn.co/image/ab67616d0000b273f86bd910138c07345476e0bd,1,1,255216,https://p.scdn.co/mp3-preview/a238c4ad287635d7d18b14e42785b9023522cd5b?cid=9950ac751e34487dbbe027c4fd7f8e99,True,41,,2017-07-10T16:28:01Z,0.711,0.463,8.0,-10.601,0.0,0.112,0.891,0.0,0.137,0.698,86.974,4.0,False
3993,spotify:track:5Z1E4jrUzitOQRczI8gfSL,Let It Happen - Soulwax Remix,"spotify:artist:5INjqkS1o8h1imAzPqGZBb, spotify:artist:43mWhBXSflupNLuNjM5vff","Tame Impala, Soulwax",spotify:album:04uXkrNhFJ1iWEo88MGPva,Currents B-Sides & Remixes,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,2017-11-16,https://i.scdn.co/image/ab67616d0000b273bf2fe3810d8a6696d3f1b5db,1,5,556924,https://p.scdn.co/mp3-preview/19e6218a15258f9384232546d628eb454469fcb7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,,2017-12-31T18:28:16Z,0.745,0.847,1.0,-4.566,0.0,0.0341,0.191,0.808,0.112,0.774,125.02,4.0,True
3994,spotify:track:4oUIZiGkLIL2yAqb2phbJH,Interlude 3,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,alt-J,spotify:album:6k3vC8nep1BfqAIJ81L6OL,An Awesome Wave,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,1,11,52653,https://p.scdn.co/mp3-preview/9aba35da3aa8396127e24ae23fec17750cf2386a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,,2015-10-26T05:57:40Z,0.333,0.0131,0.0,-32.719,1.0,0.0413,0.994,0.853,0.264,0.359,77.512,4.0,False
3995,spotify:track:2zKwL2iB6OllEknSXuSwbX,In Your Head,spotify:artist:09kXLeOXRyfNQMXRaDO4qA,Nilüfer Yanya,spotify:album:4ghm3TST2NwYOIAd5QHjbU,Miss Universe,spotify:artist:09kXLeOXRyfNQMXRaDO4qA,Nilüfer Yanya,2019-03-22,https://i.scdn.co/image/ab67616d0000b273a59c1c25139409626a40fc37,1,2,207632,,False,11,,2020-06-29T20:10:28Z,0.571,0.517,9.0,-6.757,1.0,0.033,0.00154,0.0,0.112,0.465,132.996,4.0,True
3996,spotify:track:5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,"spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Logic, Alessia Cara, Khalid",spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,Everybody,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,2017-05-05,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,1,10,250173,https://p.scdn.co/mp3-preview/5cc51dcd3dd3cc154b5232e36d85ce7057b246e2?cid=9950ac751e34487dbbe027c4fd7f8e99,True,78,,2017-05-05T16:18:50Z,0.62,0.574,5.0,-7.788,0.0,0.0479,0.569,0.0,0.19,0.357,100.023,4.0,False
3997,spotify:track:6ix0NMyLrBLMIYA3SnH9Q9,Rat Fight,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,spotify:album:3gADDsHlueojnCqtrn7N6K,Fantastic Mr. Fox - Additional Music From The Original Score By Alexandre Desplat - The Abbey Road Mixes,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,2010-01-01,https://i.scdn.co/image/ab67616d0000b273af950d62d18ca902bd73ad79,1,14,233866,https://p.scdn.co/mp3-preview/161e4ce1fd2900162ffa7b4e3e40489b6d0e712f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,,2017-04-22T07:40:11Z,0.842,0.303,8.0,-16.471,1.0,0.0579,0.167,0.745,0.148,0.213,117.971,4.0,True
3998,spotify:track:1atO7ohrrZ9Dwfhs4mH3Eo,If You Will/Hollow,spotify:artist:1y11BpoSKV2cOGKk8TFVOz,Áslaug,spotify:album:1VcKa91sXuRigF5xhioRL2,Áslaug,spotify:artist:1y11BpoSKV2cOGKk8TFVOz,Áslaug,2020-03-20,https://i.scdn.co/image/ab67616d0000b273c4b81125f49068d8eb67d4d6,1,1,199221,https://p.scdn.co/mp3-preview/17f657082510da59e486ef9e069878a9ae52993d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,13,,2020-07-06T20:44:12Z,0.437,0.192,8.0,-16.207,1.0,0.033,0.903,0.219,0.0894,0.142,157.364,3.0,True
3999,spotify:track:5zGjzrWRZSyXkttOmoPsZF,Stay In The Shade,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,spotify:album:49s4adGzfh56GvdWb46njf,Stay In The Shade EP,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,2007-07-31,https://i.scdn.co/image/ab67616d0000b273ac55a3f845e2f8509e99d7ce,1,1,165506,https://p.scdn.co/mp3-preview/c2ce93e0c6c2e9fcaf9c3535cc23cb0521939d40?cid=9950ac751e34487dbbe027c4fd7f8e99,False,17,,2017-04-22T07:39:51Z,0.555,0.259,5.0,-12.723,1.0,0.0373,0.788,0.55,0.121,0.0666,102.569,4.0,False
4000,spotify:track:33zcw56D51sFXaE40FPf6E,A Song About Naps,spotify:artist:6FZmTbV7Geee4eCwslbIm0,Grynpyret,spotify:album:2BlsQ5iYmkNhrKmLQF0RuA,A Song About Naps,spotify:artist:6FZmTbV7Geee4eCwslbIm0,Grynpyret,2015-03-10,https://i.scdn.co/image/ab67616d0000b273768451c6cf1c3d048ff26d00,1,1,206295,,False,0,,2017-07-22T21:18:31Z,0.604,0.381,9.0,-7.786,1.0,0.262,0.392,0.00643,0.0729,0.32,159.954,4.0,True
4001,spotify:track:0mI9aCFsXI07alQx0rLZw8,Timeless Grace,spotify:artist:1PWCCcjCmwzjYb48VWpGcm,Brock Hewitt: Stories in Sound,spotify:album:1iPOHPO030bXzZGpq48LRV,Absolute Self,spotify:artist:1PWCCcjCmwzjYb48VWpGcm,Brock Hewitt: Stories in Sound,2017-07-01,https://i.scdn.co/image/ab67616d0000b273d75860755d9126df6d828fab,1,4,260000,https://p.scdn.co/mp3-preview/036444114a710284a95241660646fd67a8905ce3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,26,,2018-05-28T05:42:12Z,0.358,0.0182,6.0,-27.831,1.0,0.039,0.985,0.937,0.0406,0.132,71.058,4.0,False
4002,spotify:track:58ge6dfP91o9oXMzq3XkIS,505,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:6rsQnwaoJHxXJRCDBPkBRw,Favourite Worst Nightmare (Standard Version),spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2007-04-24,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90,1,12,253586,https://p.scdn.co/mp3-preview/971776090b85e536f69e19a80598bdaa29d14a88?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,,2017-04-22T07:40:47Z,0.52,0.852,0.0,-5.866,1.0,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,4.0,True
4003,spotify:track:7LZN7FkxHZk6maiN6NdI2i,Dark Days,spotify:artist:75dQReiBOHN37fQgWQrIAJ,Local Natives,spotify:album:2qiPY1CqHGexT4yWrQ5uX0,Sunlit Youth,spotify:artist:75dQReiBOHN37fQgWQrIAJ,Local Natives,2016-09-09,https://i.scdn.co/image/ab67616d0000b2731b7b6f5cc146a35bfb545d82,1,3,180413,https://p.scdn.co/mp3-preview/1446d5cdc54c1dfe09dde2c87b136a98f8a8ea79?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,,2018-05-05T16:53:03Z,0.604,0.655,9.0,-7.088,1.0,0.0273,0.109,0.0019,0.125,0.59,115.038,4.0,False
4004,spotify:track:4RXR43tpX3Agn0qWEOZNfG,Color World,"spotify:artist:6LtgEnShwvrqAaKohg7skM, spotify:artist:3CiuXDKttPUT0tWGHicFUH","Hablot Brown, Tim Atlas",spotify:album:2kNkXMc9Y3cRLkXj7vCID3,Color World,"spotify:artist:6LtgEnShwvrqAaKohg7skM, spotify:artist:3CiuXDKttPUT0tWGHicFUH","Hablot Brown, Tim Atlas",2018-11-28,https://i.scdn.co/image/ab67616d0000b273101faf8dea1ea83408733205,1,1,218181,https://p.scdn.co/mp3-preview/c2594837bca2105c8f406da4d55d4105d5e73dc6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,,2019-08-07T14:58:18Z,0.644,0.283,1.0,-10.675,0.0,0.054,0.083,0.311,0.111,0.378,110.016,4.0,True
4005,spotify:track:16ugd5FcygQ0S8szE1FFsg,Days,spotify:artist:32zeX1IoVKAGWMyy1isKUq,No Vacation,spotify:album:0NSxRVDhlmvNstX8ZMmNPm,Phasing,spotify:artist:32zeX1IoVKAGWMyy1isKUq,No Vacation,2019-10-18,https://i.scdn.co/image/ab67616d0000b2736526dbed14dbf238a0ec0a3c,1,4,320328,https://p.scdn.co/mp3-preview/f991d4440526b4f8ed8a9e4422fce79f214add0a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,,2021-03-10T19:23:26Z,0.469,0.866,4.0,-5.372,1.0,0.0321,0.0371,0.921,0.183,0.56,131.0,4.0,True
4006,spotify:track:7p7GKEtJj5vhtr624s2foI,Blind Faith (feat. Paul Cook),"spotify:artist:6HQ6vf4AloXyVNdyJhrX1J, spotify:artist:4iWXQf8Cq2qEM6DuT8aFrE","GAMPER & DADONI, Paul Cook",spotify:album:5EdfErjVsWtBJBNpKk7JNp,Blind Faith (feat. Paul Cook),spotify:artist:6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,2016-12-16,https://i.scdn.co/image/ab67616d0000b273977a2065bfc0a229af3574ef,1,1,218026,https://p.scdn.co/mp3-preview/f66ff16c03cb462a1aafc7f91e8a48bb1f11cc3e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,,2017-07-22T21:16:55Z,0.783,0.711,1.0,-7.793,1.0,0.0388,0.0851,8.07e-06,0.0592,0.159,125.982,4.0,False
4007,spotify:track:6IYA5mFk5D7NKWDtNaw1ns,All Night,spotify:artist:4lC8Q0azW5ij2e1skZo377,Stonebank,spotify:album:0gOV4XmNMnCPTlIdfwr4CQ,Monstercat 026 - Resistance,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2016-03-21,https://i.scdn.co/image/ab67616d0000b27380d28d385c98b4db6819f9db,1,24,223074,,False,0,,2017-04-22T08:18:30Z,0.473,0.916,1.0,-2.178,1.0,0.0344,0.00642,0.937,0.0941,0.0879,169.984,4.0,False
4008,spotify:track:3GtGz5Bk3VIaNwYLONIj6t,Death Of Rat,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,spotify:album:3gADDsHlueojnCqtrn7N6K,Fantastic Mr. Fox - Additional Music From The Original Score By Alexandre Desplat - The Abbey Road Mixes,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,2010-01-01,https://i.scdn.co/image/ab67616d0000b273af950d62d18ca902bd73ad79,1,10,71560,https://p.scdn.co/mp3-preview/8ab3c2053f9a6f71abe09390f6194aaeadb6df62?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,,2017-04-22T07:40:11Z,0.498,0.0854,2.0,-17.477,0.0,0.034,0.97,0.0103,0.087,0.0355,80.037,4.0,False
4009,spotify:track:61QkubO5ny4DtTFoOaIRGg,Desire,spotify:artist:0va8U409dr4gA1zQ2gSnD5,18 Carat Affair,spotify:album:1l3ok2CuYB8wWKUTm4jssh,Vintage Romance,spotify:artist:0va8U409dr4gA1zQ2gSnD5,18 Carat Affair,2011-07-26,https://i.scdn.co/image/ab67616d0000b2732cc262dd19f5f98eb5ff4c8e,1,1,98771,,False,0,,2017-11-03T20:32:28Z,0.591,0.883,7.0,-7.527,1.0,0.0592,0.0296,0.817,0.108,0.841,99.192,4.0,False
4010,spotify:track:3g2TTPgNQhwGnkctiENsEh,I Hope to Be Around (Album V),spotify:artist:3zmfs9cQwzJl575W1ZYXeT,Men I Trust,spotify:album:4W4gNYa4tt3t8V6FmONWEK,Oncle Jazz,spotify:artist:3zmfs9cQwzJl575W1ZYXeT,Men I Trust,2019-09-13,https://i.scdn.co/image/ab67616d0000b273412e18ab5452ac84eafe5c9d,1,9,206174,https://p.scdn.co/mp3-preview/62cce52d4f7cad33457016b792f48600d97e7baf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,43,,2019-09-16T11:54:01Z,0.825,0.397,11.0,-13.459,1.0,0.0385,0.85,0.0136,0.108,0.758,87.985,4.0,True
4011,spotify:track:2tGpokv3FSp8boalBuLMF6,Narkopop 4,spotify:artist:0J8cNhY7V2NoRt9O6uCeUX,GAS,spotify:album:4JQ2igmQEWUihSRzWgTiCF,Narkopop,spotify:artist:0J8cNhY7V2NoRt9O6uCeUX,GAS,2017-04-21,https://i.scdn.co/image/ab67616d0000b273a5a77eddc8d8c9fdf2610dc1,1,4,249700,https://p.scdn.co/mp3-preview/5326290d606abaa88221e894dc491e667b0c20ff?cid=9950ac751e34487dbbe027c4fd7f8e99,False,20,,2018-05-24T06:07:58Z,0.0949,0.115,4.0,-24.594,0.0,0.0518,0.0678,0.297,0.11,0.0603,89.674,3.0,False
4012,spotify:track:2YkMGSJ1NgdPoHu7TsxtGO,77 Million Paintings,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,spotify:album:3z6IlwN9dnSMNXDI2nMbfq,Music For Installations,spotify:artist:7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,2018-05-04,https://i.scdn.co/image/ab67616d0000b273df7d9a2a64aceb3dd84ab761,2,1,2640040,https://p.scdn.co/mp3-preview/af1366c4992e1e745fcc40e9e4ec85198e10c5fd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,,2018-05-24T06:12:18Z,0.0638,0.107,6.0,-24.936,1.0,0.0367,0.941,0.914,0.0927,0.027,65.186,4.0,False
4013,spotify:track:5xr6z3vBVV634JifZdUz1j,Dating Sim,spotify:artist:3n4ebQFSYTHnOJFrZgoXqA,Shinamo Moki,spotify:album:4CXnYFW7Zfpbrf4UaNCQJd,Dating Sim,spotify:artist:3n4ebQFSYTHnOJFrZgoXqA,Shinamo Moki,2016-12-21,https://i.scdn.co/image/ab67616d0000b273caece2c2e43c48b45bfdaab5,1,1,237784,https://p.scdn.co/mp3-preview/29af8eb104272eaeb39c45d040ba5416c8ef253b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,,2019-01-08T17:53:58Z,0.364,0.64,9.0,-9.668,1.0,0.112,0.562,0.106,0.102,0.168,134.113,4.0,True
4014,spotify:track:6GvXJZ8EQuUWzthpPFLr6f,Slow Acid,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,2014-10-31,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,1,5,221786,https://p.scdn.co/mp3-preview/0024144f60637c676d53b14d257e9730ee660f19?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,,2018-01-08T02:03:44Z,0.664,0.935,8.0,-4.322,1.0,0.039,0.545,0.855,0.176,0.131,104.004,4.0,False
4015,spotify:track:7IMEujWDpHQdMxtEGWDp2m,Talamak,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,spotify:album:49Y4TvYCT4ArQw7yKOvubl,Causers Of This,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,2010-01-04,https://i.scdn.co/image/ab67616d0000b273a141550493d8edb2f74c8162,1,8,147866,,False,0,,2017-12-04T01:19:46Z,0.439,0.682,7.0,-8.203,0.0,0.514,0.585,2.81e-05,0.12,0.558,98.944,4.0,False
4016,spotify:track:2yGxX67YzZWlNni7kSthlm,Red Eye,spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,spotify:album:5S9b8euumqMhQbMk0zzQdH,Dream Your Life Away (Special Edition),spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,2014-09-09,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,1,9,303826,https://p.scdn.co/mp3-preview/a367da070f5d3de1caf01568c63520082dea9115?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,,2017-04-22T08:15:39Z,0.535,0.542,9.0,-7.436,1.0,0.0288,0.0418,0.0,0.158,0.129,115.554,4.0,False
4017,spotify:track:5UWiJtwNhCBYUBViHNVF5D,Genesis,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,spotify:album:3WGY5BhjFW0DkTnLszBHP0,Life,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,2016-12-23,https://i.scdn.co/image/ab67616d0000b273dc9c43833ff4765cfa7bb677,1,1,84365,,False,0,,2018-01-06T07:38:13Z,0.671,0.229,10.0,-15.753,0.0,0.0301,0.525,0.941,0.0941,0.639,89.797,4.0,False
4018,spotify:track:5OUTFH5acycdnf8OVo21Gv,Television / So Far So Good,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,spotify:album:2NBVxjZcbH5H1N1Ab2ExDH,Apricot Princess,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2017-04-26,https://i.scdn.co/image/ab67616d0000b27394c6cd33b8be451c2372c6fa,1,2,262600,https://p.scdn.co/mp3-preview/94d16245edc30f5f7856cee86ae01a727c59b655?cid=9950ac751e34487dbbe027c4fd7f8e99,True,68,,2021-05-02T20:20:01Z,0.405,0.505,5.0,-7.75,1.0,0.0458,0.592,0.0,0.121,0.318,164.971,4.0,True
4019,spotify:track:3q0UN40vV6mI7TT560Ry5l,Arizona (feat. AUGUST 08),"spotify:artist:2IDLDx25HU1nQMKde4n61a, spotify:artist:2iB8eFB6flwQculkUrRssi","Rich Brian, AUGUST 08",spotify:album:4Y2V5TihhuWyKGnUzLQEpH,Amen,spotify:artist:2IDLDx25HU1nQMKde4n61a,Rich Brian,2018-02-02,https://i.scdn.co/image/ab67616d0000b2739143032571ada4b5dd581f5c,1,14,292381,https://p.scdn.co/mp3-preview/e3e3623d0d1776a067592d38e7fafda226f657f6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,47,,2018-02-20T23:51:15Z,0.651,0.526,8.0,-10.886,1.0,0.356,0.695,0.0,0.386,0.509,95.049,4.0,False
4020,spotify:track:0U3u0HdRQjD8mAMYBak4Ok,Saw You In A Dream,spotify:artist:3IunaFjvNKj98JW89JYv9u,The Japanese House,spotify:album:1x8SKoPwUTpOfc0w5gBPsk,Saw You In A Dream,spotify:artist:3IunaFjvNKj98JW89JYv9u,The Japanese House,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734408ede3829b9cbcaea9f3b8,1,1,208280,https://p.scdn.co/mp3-preview/4f4adfdedd7b7d627839c209e9d58ed8108dc4a0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,,2018-02-21T00:01:21Z,0.607,0.451,4.0,-8.206,1.0,0.0286,0.0604,0.0,0.19,0.676,94.054,4.0,True
4021,spotify:track:0d9iLBh0mF3zuDA0mM4SQ4,Crystal Showers,spotify:artist:2JgUCWMkArdLIENeaJcJ0Y,Promises Ltd.,spotify:album:2jx0E2vb93scIV4aSnTGZG,Promises Ltd.,spotify:artist:2JgUCWMkArdLIENeaJcJ0Y,Promises Ltd.,2016-08-26,https://i.scdn.co/image/ab67616d0000b273f60d38cec6f143d0f56be459,1,4,237500,https://p.scdn.co/mp3-preview/87e02fabd5b8877b46e0e724e1bbb855a4a33fd1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,21,,2019-01-31T18:54:51Z,0.43,0.578,1.0,-8.249,1.0,0.0338,0.17,0.00532,0.149,0.256,120.022,3.0,True
4022,spotify:track:615xiDyxrX0zPRUXryn70q,パーティーでペースを拾っ,spotify:artist:5h0TCU8QB0wwR85JwGkMFr,Haircuts for Men,spotify:album:141unk7H0UtvbblFgVnGbE,+ 0,spotify:artist:5h0TCU8QB0wwR85JwGkMFr,Haircuts for Men,2015-09-08,https://i.scdn.co/image/ab67616d0000b27383b78a6512a66358539e9814,1,3,283636,,False,0,,2017-09-07T07:38:20Z,0.703,0.545,10.0,-13.351,1.0,0.0493,0.253,0.837,0.0892,0.444,153.999,4.0,True
4023,spotify:track:2Ih5xNFMnO5WvEXRf1xCCX,The Passion,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,Jaden,spotify:album:4IFpj2jyRcugt1yzH82m3E,SYRE,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,Jaden,2017-11-17,https://i.scdn.co/image/ab67616d0000b2736aafb01504b69173c877bdca,1,14,269702,https://p.scdn.co/mp3-preview/ea718e34324f9b113e6fc74582b4401a1151ad4a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,,2018-09-18T23:16:44Z,0.43,0.732,8.0,-4.413,1.0,0.428,0.339,0.0,0.117,0.0761,69.873,3.0,True
4024,spotify:track:2lNFWUrxuNaQsf5I1pDTPr,Sea Of Voices,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,spotify:album:7AJPV0L05IyIBid97AvwVD,Worlds,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,2014-08-12,https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9,1,10,298980,https://p.scdn.co/mp3-preview/436aaa95a525c64a840a7778c4a947f686bb476b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,,2017-07-22T21:33:29Z,0.215,0.437,2.0,-8.103,1.0,0.0309,0.206,0.576,0.0696,0.0445,127.595,4.0,True
